State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Andhra_Pradesh,17,11,2019,4,0,4,12,VALLURU VENKATESWARA RAO,M,PPOI,826,,1244570,1473347,MACHILIPATNAM,GEN,,12,84.47,0.07,yes,52,0,2.56,GEAP818190,Local Party,6298,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Retired or Pension,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,11,2019,4,0,4,13,NADAKUDITI NAGA GAYATHRI,F,IND,774,,1244570,1473347,MACHILIPATNAM,GEN,,12,84.47,0.06,yes,0,0,2.56,GEAP817976,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,Household,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,12,2019,4,0,4,1,KESINENI SRINIVAS (NANI),M,TDP,575498,GEN,1277711,1652994,VIJAYAWADA,GEN,,15,77.3,45.04,no,8726,0.68,2.5,GEAP818923,State-based Party,8300,TRUE,2,TDP,8300,VIJAYAWADA,TRUE,TRUE,2,FALSE,TRUE,TRUE,10th Pass,Business,,Politics,MP,Lok Sabha Election (GE)
Andhra_Pradesh,17,12,2019,4,0,4,2,POTLURI.V.PRASAD ( P V P ),M,YSRCP,566772,GEN,1277711,1652994,VIJAYAWADA,GEN,,15,77.3,44.36,no,485122,37.97,2.5,GEAP818048,State-based Party,8615,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,12,2019,4,0,4,3,Muttamsetty Prasad babu,M,JnP,81650,,1277711,1652994,VIJAYAWADA,GEN,,15,77.3,6.39,yes,63146,4.94,2.5,GEAP817968,Local Party,17069,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Salaried Work or Employed,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,12,2019,4,0,4,4,KILARU DILEEP,M,BJP,18504,,1277711,1652994,VIJAYAWADA,GEN,,15,77.3,1.45,yes,2243,0.18,2.5,GEAP817871,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,"Real Estate or Builder or Developer or Construction, Private Company",Liberal Profession or Professional,Lawyer,Lok Sabha Election (GE)
Andhra_Pradesh,17,12,2019,4,0,4,5,NARAHARISETTY. NARASIMHARAO.,M,INC,16261,,1277711,1652994,VIJAYAWADA,GEN,,15,77.3,1.27,yes,7350,0.58,2.5,GEAP817995,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,12,2019,4,0,4,6,NOTA,,NOTA,8911,,1277711,1652994,VIJAYAWADA,GEN,,15,77.3,0.7,,6454,0.51,2.5,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,12,2019,4,0,4,7,ANDUKURI VIJAYA BHASKAR,M,IPBP,2457,,1277711,1652994,VIJAYAWADA,GEN,,15,77.3,0.19,yes,718,0.06,2.5,GEAP817593,Local Party,3331,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Salaried Work or Employed,Qualified Professional,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,12,2019,4,0,4,8,BOLISETTY HARI BABU,M,IND,1739,GEN,1277711,1652994,VIJAYAWADA,GEN,,15,77.3,0.14,yes,521,0.04,2.5,GEAP819054,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Business,Agricultural Business,Agriculture,,Lok Sabha Election (GE)
Andhra_Pradesh,17,12,2019,4,0,4,9,MOHAMMAD ISHAQ,M,IND,1218,,1277711,1652994,VIJAYAWADA,GEN,,15,77.3,0.1,yes,169,0.01,2.5,GEAP818920,Independents,10809,TRUE,2,IND,10809,MACHILIPATNAM,FALSE,TRUE,0,FALSE,FALSE,TRUE,12th Pass,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,12,2019,4,0,4,10,ANIL KUMAR MADDINENI,M,IND,1049,,1277711,1652994,VIJAYAWADA,GEN,,15,77.3,0.08,yes,96,0.01,2.5,GEAP817595,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,12,2019,4,0,4,11,NANDINI NALLAGHATLA,F,IND,953,,1277711,1652994,VIJAYAWADA,GEN,,15,77.3,0.07,yes,265,0.02,2.5,GEAP817992,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Student,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,12,2019,4,0,4,12,DHANEKULA GANDHI,M,IND,688,,1277711,1652994,VIJAYAWADA,GEN,,15,77.3,0.05,yes,3,0,2.5,GEAP817719,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Former Government,Ex Govt Employee,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,12,2019,4,0,4,13,SEKHAR,M,PPOI,685,,1277711,1652994,VIJAYAWADA,GEN,,15,77.3,0.05,yes,205,0.02,2.5,GEAP818119,Local Party,6298,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Small Business or Self-employed,Self-employed,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,12,2019,4,0,4,14,PADALA SIVA PRASAD,M,NRCP,480,,1277711,1652994,VIJAYAWADA,GEN,,15,77.3,0.04,yes,46,0,2.5,GEAP818021,Local Party,17092,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,Small Business or Self-employed,Self-employed,Lok Sabha Election (GE)
Andhra_Pradesh,17,12,2019,4,0,4,15,DATLA LURDU MARY,F,MPP,434,,1277711,1652994,VIJAYAWADA,GEN,,15,77.3,0.03,yes,22,0,2.5,GEAP817713,Local Party,17078,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Small Business or Self-employed,Self-employed,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,12,2019,4,0,4,16,Sk. Riyaz,M,IUML,412,,1277711,1652994,VIJAYAWADA,GEN,,15,77.3,0.03,yes,0,0,2.5,GEAP818127,State-based Party (Other State),3952,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Small Business or Self-employed,Self-employed,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,13,2019,4,0,4,1,Jayadev Galla,M,TDP,587918,GEN,1351474,1706119,GUNTUR,GEN,,19,79.21,43.5,no,4205,0.31,2.56,GEAP818929,State-based Party,8300,TRUE,2,TDP,8300,GUNTUR,TRUE,TRUE,2,FALSE,TRUE,TRUE,Graduate,Business,,Agriculture,,Lok Sabha Election (GE)
Andhra_Pradesh,17,13,2019,4,0,4,2,Modugula Venugopala Reddy,M,YSRCP,583713,GEN,1351474,1706119,GUNTUR,GEN,,19,79.21,43.19,no,454508,33.63,2.56,AEAP818272,State-based Party,8615,TRUE,2,TDP,8300,NARASARAOPET,FALSE,FALSE,1,TRUE,FALSE,FALSE,Graduate Professional,Business,,Agriculture,,Lok Sabha Election (GE)
Andhra_Pradesh,17,13,2019,4,0,4,3,Bonaboyina Srinivasa Rao (Bonaboyina Srinivasa Yadav),M,JnP,129205,,1351474,1706119,GUNTUR,GEN,,19,79.21,9.56,yes,115000,8.51,2.56,GEAP817672,Local Party,17069,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,13,2019,4,0,4,4,Shaik Mastanvali,M,INC,14205,,1351474,1706119,GUNTUR,GEN,,19,79.21,1.05,yes,2364,0.17,2.56,GEAP50811,National Party,3482,TRUE,2,IND,10809,GUNTUR,TRUE,FALSE,0,FALSE,FALSE,FALSE,Post Graduate,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,13,2019,4,0,4,5,Jayaprakash Narayana Valluru,M,BJP,11841,,1351474,1706119,GUNTUR,GEN,,19,79.21,0.88,yes,5835,0.43,2.56,GEAP817828,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,13,2019,4,0,4,6,NOTA,,NOTA,6006,,1351474,1706119,GUNTUR,GEN,,19,79.21,0.44,,2790,0.21,2.56,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,13,2019,4,0,4,7,Mannava Hariprasad,M,CPIM,3216,,1351474,1706119,GUNTUR,GEN,,19,79.21,0.24,yes,307,0.02,2.56,GEAP817931,Local Party,2560,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,13,2019,4,0,4,8,Dasari Kiran Babu,M,IND,2909,,1351474,1706119,GUNTUR,GEN,,19,79.21,0.22,yes,233,0.02,2.56,GEAP817711,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,13,2019,4,0,4,9,Umar Basha Shaik,M,IND,2676,,1351474,1706119,GUNTUR,GEN,,19,79.21,0.2,yes,729,0.05,2.56,GEAP818178,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,13,2019,4,0,4,10,Y. V. Suresh,M,IND,1947,,1351474,1706119,GUNTUR,GEN,,19,79.21,0.14,yes,201,0.01,2.56,GEAP818207,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Small Business or Self-employed,Self-employed,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,13,2019,4,0,4,11,Ramarao Simhadri,M,PRSHP,1746,,1351474,1706119,GUNTUR,GEN,,19,79.21,0.13,yes,729,0.05,2.56,GEAP818073,Local Party,6134,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Business,Real Estate or Builder or Developer or Construction,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,13,2019,4,0,4,12,Sarabandi Raju Sikhinam,M,ILP(AP),1017,,1351474,1706119,GUNTUR,GEN,,19,79.21,0.08,yes,97,0.01,2.56,GEAP818116,Local Party,3457,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Unemployed,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,13,2019,4,0,4,13,Nagaraju Ekula,M,RPI(A),920,,1351474,1706119,GUNTUR,GEN,,19,79.21,0.07,yes,110,0.01,2.56,GEAP817979,State-based Party (Other State),12285,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,13,2019,4,0,4,14,Araveti Hazarath Rao,M,PPOI,810,,1351474,1706119,GUNTUR,GEN,,19,79.21,0.06,yes,169,0.01,2.56,GEAP817607,Local Party,6298,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Retired or Pension,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,13,2019,4,0,4,15,N. J. Vidyasagar,M,VCK,641,,1351474,1706119,GUNTUR,GEN,,19,79.21,0.05,yes,12,0,2.56,GEAP817972,Local Party,8488,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Journalist or Editor,Social Work,Activist,Lok Sabha Election (GE)
Andhra_Pradesh,17,13,2019,4,0,4,16,Doppalapudi Veera Das,M,IND,629,,1351474,1706119,GUNTUR,GEN,,19,79.21,0.05,yes,1,0,2.56,GEAP817726,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Retired or Pension,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,13,2019,4,0,4,17,Samudrala Chinna Kotaiah,M,NDDHP,628,,1351474,1706119,GUNTUR,GEN,,19,79.21,0.05,yes,65,0,2.56,GEAP818106,Local Party,17097,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,13,2019,4,0,4,18,Shaik Jaleel,M,NRCP,563,,1351474,1706119,GUNTUR,GEN,,19,79.21,0.04,yes,116,0.01,2.56,GEAP818120,Local Party,17092,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,13,2019,4,0,4,19,Ullagi David Jayakumar (Dr. D J Kumar),M,HMRD,447,,1351474,1706119,GUNTUR,GEN,,19,79.21,0.03,yes,10,0,2.56,GEAP818176,Local Party,18201,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Education,"School Teacher, Principal or Administrator",,,Lok Sabha Election (GE)
Andhra_Pradesh,17,13,2019,4,0,4,20,Jeldi Raja Mohan,M,AINPP,437,,1351474,1706119,GUNTUR,GEN,,19,79.21,0.03,yes,0,0,2.56,GEAP817829,Local Party,18180,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,Small Business or Self-employed,Self-employed,Lok Sabha Election (GE)
Andhra_Pradesh,17,14,2019,4,0,4,1,LAVU SRI KRISHNA DEVARAYALU,M,YSRCP,745557,GEN,1437420,1670391,NARASARAOPET,GEN,,13,86.05,51.87,no,154002,10.71,2.27,GEAP817896,State-based Party,8615,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Graduate Professional,Education,Principal or Administrator,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,14,2019,4,0,4,2,RAYAPATI SAMBASIVARAO,M,TDP,591555,GEN,1437420,1670391,NARASARAOPET,GEN,,13,86.05,41.15,no,540547,37.61,2.27,GEAP818294,State-based Party,8300,TRUE,7,TDP,8300,NARASARAOPET,TRUE,TRUE,5,FALSE,TRUE,TRUE,Graduate,Business,,Politics,Party Worker,Lok Sabha Election (GE)
Andhra_Pradesh,17,14,2019,4,0,4,3,NAYUB KAMAL SHAIK,M,JnP,51008,,1437420,1670391,NARASARAOPET,GEN,,13,86.05,3.55,yes,35522,2.47,2.27,GEAP818002,Local Party,17069,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,14,2019,4,0,4,4,KANNA LAKSHMI NARAYANA,M,BJP,15486,,1437420,1670391,NARASARAOPET,GEN,,13,86.05,1.08,yes,2959,0.21,2.27,GEAP817858,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Politics,Party Worker,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,14,2019,4,0,4,5,NOTA,,NOTA,12527,,1437420,1670391,NARASARAOPET,GEN,,13,86.05,0.87,,1494,0.1,2.27,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,14,2019,4,0,4,6,PAKKALA SURIBABU,M,INC,11033,,1437420,1670391,NARASARAOPET,GEN,,13,86.05,0.77,yes,8139,0.57,2.27,AEAP2893,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,14,2019,4,0,4,7,ALLU VENKATAREDDY,M,PPOI,2894,,1437420,1670391,NARASARAOPET,GEN,,13,86.05,0.2,yes,209,0.01,2.27,GEAP817589,Local Party,6298,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,14,2019,4,0,4,8,DURGAMPUDI RAMIREDDY,M,IND,2685,,1437420,1670391,NARASARAOPET,GEN,,13,86.05,0.19,yes,1302,0.09,2.27,GEAP817741,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,14,2019,4,0,4,9,REDDYBOINA PRASANNA KUMAR,M,IND,1383,GEN,1437420,1670391,NARASARAOPET,GEN,,13,86.05,0.1,yes,383,0.03,2.27,GEAP818082,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,14,2019,4,0,4,10,PARIMI NARASIMHA RAO,M,IND,1000,,1437420,1670391,NARASARAOPET,GEN,,13,86.05,0.07,yes,113,0.01,2.27,GEAP818031,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agricultural Labour,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,14,2019,4,0,4,11,KANAKAM SRINIVASARAO,M,NNKP,887,,1437420,1670391,NARASARAOPET,GEN,,13,86.05,0.06,yes,265,0.02,2.27,GEAP817854,Local Party,17098,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,14,2019,4,0,4,12,GADDALA VENU,M,IND,622,,1437420,1670391,NARASARAOPET,GEN,,13,86.05,0.04,yes,204,0.01,2.27,GEAP817766,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Unemployed,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,14,2019,4,0,4,13,SURABHI DEVASAHAYAM,M,IUML,418,,1437420,1670391,NARASARAOPET,GEN,,13,86.05,0.03,yes,53,0,2.27,GEAP818144,State-based Party (Other State),3952,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,14,2019,4,0,4,14,KANTE SAYANNA,M,IND,365,,1437420,1670391,NARASARAOPET,GEN,,13,86.05,0.03,yes,0,0,2.27,GEAP817859,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,15,2019,4,0,4,1,NANDIGAM SURESH,M,YSRCP,598257,SC,1266492,1468671,BAPATLA,SC,,13,86.23,47.24,no,16065,1.27,2.33,GEAP817991,State-based Party,8615,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,8th Pass,Small Business or Self-employed,,Agriculture,,Lok Sabha Election (GE)
Andhra_Pradesh,17,15,2019,4,0,4,2,MALYADRI SRIRAM,M,TDP,582192,SC,1266492,1468671,BAPATLA,SC,,13,86.23,45.97,no,539612,42.61,2.33,GEAP818611,State-based Party,8300,TRUE,3,TDP,8300,BAPATLA,TRUE,TRUE,1,FALSE,TRUE,TRUE,Post Graduate,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,15,2019,4,0,4,3,K. DEVANAND,M,BSP,42580,SC,1266492,1468671,BAPATLA,SC,,13,86.23,3.36,yes,29362,2.32,2.33,GEAP817837,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Former Government,Ex Civil Service,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,15,2019,4,0,4,4,NOTA,,NOTA,13218,,1266492,1468671,BAPATLA,SC,,13,86.23,1.04,,63,0,2.33,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,15,2019,4,0,4,5,J.D. SEELAM,M,INC,13155,SC,1266492,1468671,BAPATLA,SC,,13,86.23,1.04,yes,2804,0.22,2.33,GEAP817818,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Politics,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,15,2019,4,0,4,6,CHALLAGALI KISHORE KUMAR,M,BJP,10351,SC,1266492,1468671,BAPATLA,SC,,13,86.23,0.82,yes,8400,0.66,2.33,AEAP2903,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Doctor,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,15,2019,4,0,4,7,BUSSA NAGARAJU,M,IND,1951,SC,1266492,1468671,BAPATLA,SC,,13,86.23,0.15,yes,675,0.05,2.33,GEAP817674,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Small Business or Self-employed,Self-employed,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,15,2019,4,0,4,8,GOLLA BABURAO,M,IND,1276,SC,1266492,1468671,BAPATLA,SC,,13,86.23,0.1,yes,391,0.03,2.33,GEAP819056,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,15,2019,4,0,4,9,KUMAR KATTEPOGU,M,PPOI,885,SC,1266492,1468671,BAPATLA,SC,,13,86.23,0.07,yes,230,0.02,2.33,GEAP817884,Local Party,6298,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Agricultural Labour,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,15,2019,4,0,4,10,GELLA NAGAMALLI,F,IND,655,SC,1266492,1468671,BAPATLA,SC,,13,86.23,0.05,yes,49,0,2.33,GEAP817787,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Other,Household,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,15,2019,4,0,4,11,NUTHAKKI RAMA RAO,M,AINPP,606,SC,1266492,1468671,BAPATLA,SC,,13,86.23,0.05,yes,76,0.01,2.33,GEAP819055,Local Party,18180,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Former Government,Ex Civil Service,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,15,2019,4,0,4,12,GADDE HARI BABU,M,NPT,530,SC,1266492,1468671,BAPATLA,SC,,13,86.23,0.04,yes,64,0.01,2.33,GEAP817773,Local Party,5841,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Social Work,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,15,2019,4,0,4,13,CHINA NAGESWARA RAO SADHU,M,MPP,466,SC,1266492,1468671,BAPATLA,SC,,13,86.23,0.04,yes,96,0.01,2.33,GEAP817691,Local Party,17078,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Unemployed,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,15,2019,4,0,4,14,THUMATI RAVI,M,AlPP,370,SC,1266492,1468671,BAPATLA,SC,,13,86.23,0.03,yes,0,0,2.33,GEAP818170,Local Party,816,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Small Business or Self-employed,Self-employed,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,16,2019,4,0,4,1,MAGUNTA SREENIVASULU REDDY,M,YSRCP,739202,GEN,1342368,1556469,ONGOLE,GEN,,13,86.24,55.07,no,214851,16.01,2.22,GEAP818322,State-based Party,8615,TRUE,6,TDP,8300,ONGOLE,TRUE,FALSE,4,TRUE,FALSE,TRUE,Graduate,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,16,2019,4,0,4,2,SIDDA RAGHAVA RAO,M,TDP,524351,,1342368,1556469,ONGOLE,GEN,,13,86.24,39.06,no,494972,36.87,2.22,AEAP3162,State-based Party,8300,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,16,2019,4,0,4,3,BELLAMKONDA SAIBABU,M,JnP,29379,,1342368,1556469,ONGOLE,GEN,,13,86.24,2.19,yes,8514,0.63,2.22,GEAP817652,Local Party,17069,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,16,2019,4,0,4,4,NOTA,,NOTA,20865,,1342368,1556469,ONGOLE,GEN,,13,86.24,1.55,,12636,0.94,2.22,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,16,2019,4,0,4,5,THOGANTI SREENIVASULU,M,BJP,8229,,1342368,1556469,ONGOLE,GEN,,13,86.24,0.61,yes,90,0.01,2.22,GEAP818167,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Salaried Work or Employed,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,16,2019,4,0,4,6,DR SIRIVELLA PRASAD,M,INC,8139,,1342368,1556469,ONGOLE,GEN,,13,86.24,0.61,yes,4881,0.36,2.22,GEAP817729,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,16,2019,4,0,4,7,MARAM SRINIVASA REDDY,M,PRSHP,3258,GEN,1342368,1556469,ONGOLE,GEN,,13,86.24,0.24,yes,46,0,2.22,GEAP817933,Local Party,6134,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Social Work,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,16,2019,4,0,4,8,VENKATESH VEPURI,M,IND,3212,,1342368,1556469,ONGOLE,GEN,,13,86.24,0.24,yes,1761,0.13,2.22,GEAP818201,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Salaried Work or Employed,Qualified Professional,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,16,2019,4,0,4,9,MOHAN AYYAPPA,M,IND,1451,,1342368,1556469,ONGOLE,GEN,,13,86.24,0.11,yes,291,0.02,2.22,GEAP817953,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Small Business or Self-employed,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,16,2019,4,0,4,10,MADHU YATTAPU,M,IND,1160,,1342368,1556469,ONGOLE,GEN,,13,86.24,0.09,yes,87,0.01,2.22,GEAP817919,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,16,2019,4,0,4,11,VENKATESAN BABURAO,M,IPBP,1073,,1342368,1556469,ONGOLE,GEN,,13,86.24,0.08,yes,262,0.02,2.22,GEAP818199,Local Party,3331,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,Salaried Work or Employed,Qualified Professional,Lok Sabha Election (GE)
Andhra_Pradesh,17,16,2019,4,0,4,12,KONDA PRAVEEN KUMAR,M,NPT,811,,1342368,1556469,ONGOLE,GEN,,13,86.24,0.06,yes,138,0.01,2.22,GEAP817876,Local Party,5841,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,16,2019,4,0,4,13,BILLA CHENNAIAH,M,IND,673,,1342368,1556469,ONGOLE,GEN,,13,86.24,0.05,yes,108,0.01,2.22,GEAP817664,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,Lok Sabha Election (GE)
